260.10 	 0.9836
260.22 	 0.9826
260.34 	 0.98599
260.46 	 0.98901
260.58 	 0.985352
260.70 	 0.9802
260.83 	 0.9871
260.95 	 0.986277
261.07 	 0.985806
261.19 	 0.9994
261.31 	 0.994347
261.43 	 0.983
261.55 	 0.98976
261.67 	 0.990207
261.79 	 0.988758
261.91 	 0.98934
262.03 	 0.98244
262.15 	 0.988709
262.27 	 0.993906
262.39 	 0.98421
262.51 	 0.98825
262.63 	 0.9927
262.75 	 0.987
262.87 	 0.9948
262.99 	 0.99637
263.12 	 0.981958
263.24 	 0.979
263.36 	 0.9897
263.48 	 1.002
263.60 	 1.00314
263.72 	 0.99168
263.84 	 0.984624
263.96 	 0.97835
264.08 	 0.980028
264.20 	 0.993376
264.32 	 0.99072
264.44 	 0.9878
264.56 	 0.99671
264.68 	 0.9898
264.80 	 0.988618
264.92 	 0.9969
265.04 	 0.9863
265.16 	 0.98888
265.28 	 0.996298
265.41 	 0.983151
265.53 	 0.9922
265.65 	 0.99483
265.77 	 0.9764
265.89 	 0.991844
266.01 	 0.9795
266.13 	 0.9017
266.25 	 0.9122
266.37 	 0.992254
266.49 	 1.01136
266.61 	 0.9985
266.73 	 0.99306
266.85 	 0.98519
266.97 	 0.98968
267.09 	 0.997465
267.21 	 0.9958
267.33 	 0.99533
267.45 	 0.989
267.57 	 0.98138
267.70 	 0.9827
267.82 	 0.97913
267.94 	 0.98462
268.06 	 0.996558
268.18 	 0.991613
268.30 	 0.99326
268.42 	 1.01003
268.54 	 1.00505
268.66 	 0.9903
268.78 	 0.997059
268.90 	 1.007
269.02 	 1.00202
269.14 	 0.9913
269.26 	 0.99061
269.38 	 0.99952
269.50 	 0.99747
269.62 	 0.9879
269.74 	 0.9913
269.87 	 1.0001
269.99 	 0.997023
270.11 	 0.987644
270.23 	 0.98486
270.35 	 0.989894
270.47 	 0.990518
270.59 	 0.9873
270.71 	 0.99572
270.83 	 1.0013
270.95 	 0.99044
271.07 	 0.98699
271.19 	 0.99145
271.31 	 0.98332
271.43 	 0.9811
271.55 	 0.98769
271.67 	 0.9708
271.79 	 0.94704
271.91 	 0.95028
272.03 	 0.95783
272.16 	 0.95102
272.28 	 0.948447
272.40 	 0.95718
272.52 	 0.95895
272.64 	 0.944778
272.76 	 0.9276
272.88 	 0.9137
273.00 	 0.901
273.12 	 0.8882
273.24 	 0.867065
273.36 	 0.84646
273.48 	 0.84065
273.60 	 0.834206
273.72 	 0.8285
273.84 	 0.8304
273.96 	 0.82879
274.08 	 0.841155
274.20 	 0.868957
274.32 	 0.88415
274.45 	 0.90576
274.57 	 0.9401
274.69 	 0.95852
274.81 	 0.96854
274.93 	 0.976222
275.05 	 0.9807
275.17 	 0.9862
275.29 	 0.978942
275.41 	 0.9834
275.53 	 0.9999
275.65 	 0.97977
275.77 	 0.97963
275.89 	 1.008
276.01 	 0.961361
276.13 	 0.90992
276.25 	 0.9803
276.37 	 1.01005
276.49 	 0.9831
276.61 	 0.98672
276.74 	 0.988296
276.86 	 0.97704
276.98 	 0.9858
277.10 	 0.97818
277.22 	 0.98191
277.34 	 0.9936
277.46 	 0.97474
277.58 	 0.9869
277.70 	 0.988673
277.82 	 0.96591
277.94 	 0.992
278.06 	 0.9512
278.18 	 0.82379
278.30 	 0.87241
278.42 	 0.950183
278.54 	 0.918712
278.66 	 0.9851
278.78 	 1.0208
278.90 	 0.962046
279.03 	 0.95681
279.15 	 0.982865
279.27 	 0.9759
279.39 	 0.9941
279.51 	 0.98364
279.63 	 0.96708
279.75 	 0.9992
279.87 	 0.99201
279.99 	 0.986038
280.11 	 0.991292
280.23 	 0.9052
280.35 	 0.86249
280.47 	 0.9682
280.59 	 1.005
280.71 	 0.9764
280.83 	 0.9662
280.95 	 0.96877
281.07 	 0.966755
281.19 	 0.979
281.32 	 0.97362
281.44 	 0.958122
281.56 	 0.966988
281.68 	 0.9694
281.80 	 0.947543
281.92 	 0.9787
282.04 	 1.0074
282.16 	 0.88352
282.28 	 0.84301
282.40 	 0.9642
282.52 	 0.99247
282.64 	 0.9604
282.76 	 0.993555
282.88 	 0.99408
283.00 	 0.959374
283.12 	 0.987118
283.24 	 1.0001
283.36 	 0.973391
283.48 	 0.96967
283.61 	 0.97781
283.73 	 0.9805
283.85 	 0.97927
283.97 	 0.9798
284.09 	 0.98691
284.21 	 0.9857
284.33 	 0.98959
284.45 	 0.99828
284.57 	 0.99078
284.69 	 0.9929
284.81 	 0.995636
284.93 	 0.97826
285.05 	 0.9827
285.17 	 0.9981
285.29 	 0.9916
285.41 	 0.98822
285.53 	 0.98383
285.65 	 0.9774
285.77 	 0.98492
285.90 	 0.9846
286.02 	 0.994205
286.14 	 1.011
286.26 	 0.9901
286.38 	 0.971289
286.50 	 0.9751
286.62 	 0.96433
286.74 	 0.9717
286.86 	 0.9897
286.98 	 0.977125
287.10 	 0.96695
287.22 	 0.96888
287.34 	 0.971677
287.46 	 0.970959
287.58 	 0.96191
287.70 	 0.9824
287.82 	 1.00406
287.94 	 0.9875
288.06 	 0.9976
288.19 	 1.00757
288.31 	 0.97623
288.43 	 0.98337
288.55 	 0.9814
288.67 	 0.930292
288.79 	 0.92554
288.91 	 0.94371
289.03 	 0.962272
289.15 	 1.0014
289.27 	 0.9546
289.39 	 0.84958
289.51 	 0.90248
289.63 	 0.9819
289.75 	 0.9839
289.87 	 0.96599
289.99 	 0.98072
290.11 	 0.99677
290.23 	 0.97795
290.36 	 0.963789
290.48 	 0.9788
290.60 	 0.95663
290.72 	 0.93213
290.84 	 0.96903
290.96 	 0.9716
291.08 	 0.945638
291.20 	 0.969365
291.32 	 0.986104
291.44 	 0.9716
291.56 	 0.9782
291.68 	 0.9757
291.80 	 0.953549
291.92 	 0.960874
292.04 	 0.97632
292.16 	 0.965253
292.28 	 0.960721
292.40 	 0.9776
292.52 	 0.9813
292.65 	 0.96772
292.77 	 0.95952
292.89 	 0.95842
293.01 	 0.96769
293.13 	 0.9844
293.25 	 0.980294
293.37 	 0.973645
293.49 	 0.9833
293.61 	 0.976784
293.73 	 0.96498
293.85 	 0.976897
293.97 	 0.9855
294.09 	 0.990027
294.21 	 0.9993
294.33 	 0.9831
294.45 	 0.9552
294.57 	 0.95169
294.69 	 0.951
294.81 	 0.9451
294.94 	 0.97083
295.06 	 1.0048
295.18 	 0.9982
295.30 	 0.98031
295.42 	 0.9756
295.54 	 0.9451
295.66 	 0.93222
295.78 	 0.97454
295.90 	 0.9888
296.02 	 0.970077
296.14 	 0.96956
296.26 	 0.963412
296.38 	 0.9712
296.50 	 0.98948
296.62 	 0.95232
296.74 	 0.926
296.86 	 0.9454
296.98 	 0.91967
297.10 	 0.920853
297.23 	 0.986415
297.35 	 1.0067
297.47 	 0.9984
297.59 	 0.9745
297.71 	 0.910499
297.83 	 0.887305
297.95 	 0.84262
298.07 	 0.8168
298.19 	 0.9872
298.31 	 1.03183
298.43 	 0.8219
298.55 	 0.875553
298.67 	 1.147
298.79 	 1.198
298.91 	 1.104
299.03 	 1.00272
299.15 	 0.90309
299.27 	 0.909612
299.39 	 0.95424
299.52 	 0.96985
299.64 	 1.0249
299.76 	 1.00144
299.88 	 0.9032
300.00 	 0.9257
300.12 	 0.95493
300.24 	 0.9273
300.36 	 0.964595
300.48 	 0.985616
300.60 	 0.972664
300.72 	 0.98529
300.84 	 0.9597
300.96 	 0.94712
301.08 	 0.97909
301.20 	 0.96175
301.32 	 0.94248
301.44 	 0.94749
301.56 	 0.929346
301.68 	 0.9193
301.81 	 0.885083
301.93 	 0.8508
302.05 	 0.83768
302.17 	 0.8014
302.29 	 0.8288
302.41 	 0.875
302.53 	 0.843177
302.65 	 0.87267
302.77 	 0.886635
302.89 	 0.73788
303.01 	 0.76069
303.13 	 0.9116
303.25 	 0.918573
303.37 	 0.94212
303.49 	 0.9456
303.61 	 0.86325
303.73 	 0.8591
303.85 	 0.90139
303.97 	 0.90522
304.10 	 0.9553
304.22 	 0.9722
304.34 	 0.9225
304.46 	 0.922705
304.58 	 0.961446
304.70 	 0.984
304.82 	 0.9383
304.94 	 0.9036
305.06 	 0.99218
305.18 	 0.997
305.30 	 0.915503
305.42 	 0.98628
305.54 	 1.023
305.66 	 0.91203
305.78 	 0.917923
305.90 	 0.990089
306.02 	 0.9489
306.14 	 0.857328
306.26 	 0.8461
306.39 	 0.9555
306.51 	 1.05
306.63 	 1.008
306.75 	 0.94734
306.87 	 0.96852
306.99 	 0.986053
307.11 	 0.9842
307.23 	 1.00476
307.35 	 1.06
307.47 	 1.08352
307.59 	 0.995637
