260.10 	 0.99208
260.22 	 0.9975
260.34 	 1.001
260.46 	 0.9989
260.58 	 0.9791
260.70 	 0.964286
260.83 	 0.97243
260.95 	 0.969012
261.07 	 0.9726
261.19 	 0.995109
261.31 	 0.987855
261.43 	 0.9711
261.55 	 0.978464
261.67 	 0.9896
261.79 	 1.01445
261.91 	 1.03412
262.03 	 1.0111
262.15 	 0.9883
262.27 	 0.99017
262.39 	 0.9802
262.51 	 0.96163
262.63 	 0.95741
262.75 	 0.9645
262.87 	 0.965926
262.99 	 0.9587
263.12 	 0.9681
263.24 	 0.979535
263.36 	 0.96543
263.48 	 0.9565
263.60 	 0.95848
263.72 	 0.954888
263.84 	 0.97749
263.96 	 1.0024
264.08 	 0.991
264.20 	 0.9715
264.32 	 0.966719
264.44 	 0.9837
264.56 	 0.9971
264.68 	 0.97493
264.80 	 0.9754
264.92 	 1.00183
265.04 	 0.97872
265.16 	 0.95537
265.28 	 0.9636
265.41 	 0.955148
265.53 	 0.9689
265.65 	 0.97893
265.77 	 0.96129
265.89 	 0.990273
266.01 	 0.97655
266.13 	 0.86715
266.25 	 0.891642
266.37 	 0.992983
266.49 	 0.99103
266.61 	 0.9824
266.73 	 0.990361
266.85 	 0.96664
266.97 	 0.9776
267.09 	 0.983616
267.21 	 0.9607
267.33 	 0.99081
267.45 	 1.0062
267.57 	 0.96232
267.70 	 0.9571
267.82 	 0.973337
267.94 	 0.964004
268.06 	 0.964616
268.18 	 0.96819
268.30 	 0.96732
268.42 	 0.9866
268.54 	 1.0002
268.66 	 0.983081
268.78 	 0.9623
268.90 	 0.9626
269.02 	 0.96671
269.14 	 0.9618
269.26 	 0.96492
269.38 	 0.974458
269.50 	 0.97056
269.62 	 0.9517
269.74 	 0.924
269.87 	 0.915059
269.99 	 0.9279
270.11 	 0.9256
270.23 	 0.91395
270.35 	 0.91072
270.47 	 0.903291
270.59 	 0.899428
270.71 	 0.897819
270.83 	 0.881688
270.95 	 0.86389
271.07 	 0.8568
271.19 	 0.8661
271.31 	 0.8819
271.43 	 0.88052
271.55 	 0.867546
271.67 	 0.841984
271.79 	 0.81986
271.91 	 0.838454
272.03 	 0.85005
272.16 	 0.84405
272.28 	 0.8618
272.40 	 0.854867
272.52 	 0.8565
272.64 	 0.93279
272.76 	 0.981839
272.88 	 0.9936
273.00 	 1.028
273.12 	 1.017
273.24 	 0.966856
273.36 	 0.9748
273.48 	 1.0105
273.60 	 1.0322
273.72 	 1.04571
273.84 	 1.0428
273.96 	 1.044
274.08 	 1.0477
274.20 	 1.025
274.32 	 1.001
274.45 	 0.999851
274.57 	 0.99887
274.69 	 1.00192
274.81 	 1.0195
274.93 	 1.014
275.05 	 0.985909
275.17 	 0.9812
275.29 	 0.9914
275.41 	 1.0053
275.53 	 1.0163
275.65 	 0.985597
275.77 	 0.967
275.89 	 0.99442
276.01 	 0.969
276.13 	 0.9233
276.25 	 0.97499
276.37 	 0.98756
276.49 	 0.9604
276.61 	 0.975945
276.74 	 0.97489
276.86 	 0.974
276.98 	 1.0231
277.10 	 1.024
277.22 	 1.0011
277.34 	 1.0005
277.46 	 0.966418
277.58 	 0.959892
277.70 	 0.972123
277.82 	 0.96164
277.94 	 0.9775
278.06 	 0.92911
278.18 	 0.81432
278.30 	 0.86538
278.42 	 0.93293
278.54 	 0.921077
278.66 	 0.990438
278.78 	 1.01193
278.90 	 0.98091
279.03 	 0.981
279.15 	 0.9631
279.27 	 0.97602
279.39 	 1.026
279.51 	 0.984351
279.63 	 0.961472
279.75 	 1.0027
279.87 	 0.9692
279.99 	 0.9629
280.11 	 0.979178
280.23 	 0.88686
280.35 	 0.86836
280.47 	 1.00021
280.59 	 1.025
280.71 	 0.957
280.83 	 0.954294
280.95 	 1.02831
281.07 	 1.0278
281.19 	 0.988
281.32 	 0.989619
281.44 	 0.96144
281.56 	 0.9526
281.68 	 1.011
281.80 	 0.9866
281.92 	 0.97351
282.04 	 1.0449
282.16 	 0.9389
282.28 	 0.853918
282.40 	 0.9603
282.52 	 0.9722
282.64 	 0.93443
282.76 	 0.987681
282.88 	 0.98917
283.00 	 0.958385
283.12 	 1.0015
283.24 	 1.026
283.36 	 1.00876
283.48 	 0.98533
283.61 	 0.987028
283.73 	 1.03
283.85 	 1.0295
283.97 	 0.9827
284.09 	 0.981348
284.21 	 1.00354
284.33 	 1.0025
284.45 	 0.98286
284.57 	 0.974717
284.69 	 1.012
284.81 	 1.03323
284.93 	 1.0024
285.05 	 0.9772
285.17 	 0.99
285.29 	 1.03193
285.41 	 1.046
285.53 	 0.9971
285.65 	 0.98215
285.77 	 1.0001
285.90 	 0.96134
286.02 	 0.9675
286.14 	 1.0207
286.26 	 0.998538
286.38 	 0.98127
286.50 	 1.00166
286.62 	 0.971654
286.74 	 0.97189
286.86 	 1.02687
286.98 	 1.03574
287.10 	 1.01381
287.22 	 0.984069
287.34 	 0.947971
287.46 	 0.9566
287.58 	 0.98004
287.70 	 0.9608
287.82 	 0.94376
287.94 	 0.97383
288.06 	 0.997963
288.19 	 0.978981
288.31 	 0.970956
288.43 	 0.983804
288.55 	 0.97038
288.67 	 0.979864
288.79 	 1.0054
288.91 	 0.9862
289.03 	 0.9972
289.15 	 1.03
289.27 	 0.9547
289.39 	 0.8412
289.51 	 0.8982
289.63 	 0.9893
289.75 	 0.99977
289.87 	 0.9703
289.99 	 0.980094
290.11 	 1.002
290.23 	 0.99984
290.36 	 1.0029
290.48 	 0.9983
290.60 	 0.9516
290.72 	 0.935637
290.84 	 0.9867
290.96 	 1.0023
291.08 	 0.97831
291.20 	 0.99259
291.32 	 1.0144
291.44 	 0.993766
291.56 	 0.993
291.68 	 1.0084
291.80 	 0.979045
291.92 	 0.970781
292.04 	 1.00617
292.16 	 0.9973
292.28 	 0.968641
292.40 	 0.968746
292.52 	 0.97034
292.65 	 0.987663
292.77 	 1.00404
292.89 	 0.9721
293.01 	 0.9389
293.13 	 0.95752
293.25 	 0.9846
293.37 	 0.9792
293.49 	 0.96186
293.61 	 0.97176
293.73 	 0.97599
293.85 	 0.952595
293.97 	 0.96278
294.09 	 0.998683
294.21 	 0.994955
294.33 	 0.95924
294.45 	 0.944612
294.57 	 0.98877
294.69 	 1.021
294.81 	 0.970411
294.94 	 0.94947
295.06 	 0.9834
295.18 	 0.94577
295.30 	 0.92427
295.42 	 0.99816
295.54 	 1.01632
295.66 	 0.967404
295.78 	 0.9483
295.90 	 0.964862
296.02 	 0.976804
296.14 	 0.9637
296.26 	 0.95959
296.38 	 0.9576
296.50 	 0.92835
296.62 	 0.967902
296.74 	 1.046
296.86 	 1.032
296.98 	 0.9832
297.10 	 0.962797
297.23 	 0.9606
297.35 	 1.005
297.47 	 0.9827
297.59 	 0.886
297.71 	 0.914104
297.83 	 0.958653
297.95 	 0.8975
298.07 	 0.9288
298.19 	 0.98273
298.31 	 0.90528
298.43 	 0.8789
298.55 	 0.9794
298.67 	 1.02519
298.79 	 1.0046
298.91 	 0.97515
299.03 	 0.9252
299.15 	 0.8779
299.27 	 0.8961
299.39 	 0.8916
299.52 	 0.8553
299.64 	 0.91343
299.76 	 0.9421
299.88 	 0.8998
300.00 	 1.021
300.12 	 1.10204
300.24 	 0.8896
300.36 	 0.74604
300.48 	 0.95802
300.60 	 1.08211
300.72 	 1.02549
300.84 	 0.90251
300.96 	 0.847874
301.08 	 0.9296
301.20 	 0.964464
301.32 	 0.9218
301.44 	 0.95768
301.56 	 0.99776
301.68 	 0.931794
301.81 	 0.8313
301.93 	 0.86412
302.05 	 0.9567
302.17 	 0.900167
302.29 	 0.8157
302.41 	 0.9504
302.53 	 1.0529
302.65 	 1.00032
302.77 	 1.00339
302.89 	 0.99877
303.01 	 0.833084
303.13 	 0.681711
303.25 	 0.61711
303.37 	 0.706128
303.49 	 0.88687
303.61 	 0.9269
303.73 	 0.8221
303.85 	 0.780158
303.97 	 0.8204
304.10 	 0.8933
304.22 	 0.956427
304.34 	 0.904961
304.46 	 0.82803
304.58 	 0.8575
304.70 	 0.886841
304.82 	 0.85264
304.94 	 0.841848
305.06 	 0.88369
305.18 	 0.91293
305.30 	 0.8987
305.42 	 0.859153
305.54 	 0.8416
305.66 	 0.84423
305.78 	 0.840911
305.90 	 0.83034
306.02 	 0.834948
306.14 	 0.833591
306.26 	 0.84812
306.39 	 0.901542
306.51 	 0.939618
306.63 	 0.94787
306.75 	 0.9642
306.87 	 0.9796
306.99 	 0.99887
307.11 	 1.021
307.23 	 1.01
307.35 	 0.986781
307.47 	 0.972386
307.59 	 0.96294
307.71 	 0.9853
307.83 	 1.00263
307.95 	 0.9866
308.07 	 0.99157
308.19 	 1.014
308.31 	 1.008
308.43 	 0.981799
308.55 	 0.9752
308.68 	 1.0
308.80 	 1.00479
308.92 	 0.984539
309.04 	 1.0074
309.16 	 1.02012
309.28 	 0.9834
309.40 	 0.98897
309.52 	 1.0163
309.64 	 0.99812
309.76 	 0.98754
309.88 	 0.9969
310.00 	 1.01052
310.12 	 1.0284
310.24 	 1.00981
310.36 	 0.9863
310.48 	 0.992637
310.60 	 0.97692
310.72 	 0.97388
310.84 	 1.005
310.97 	 1.005
311.09 	 0.986
311.21 	 0.99157
311.33 	 0.9985
311.45 	 0.998858
311.57 	 0.99001
311.69 	 0.983719
311.81 	 0.9963
311.93 	 1.002
312.05 	 1.00678
312.17 	 1.01029
312.29 	 0.985
312.41 	 0.968411
312.53 	 0.98527
312.65 	 1.00028
312.77 	 1.00427
312.89 	 0.989269
313.01 	 0.973
313.14 	 0.9862
313.26 	 0.98908
313.38 	 0.98541
313.50 	 1.004
313.62 	 1.008
313.74 	 1.005
313.86 	 1.007
313.98 	 0.9913
314.10 	 0.9894
314.22 	 1.00705
314.34 	 1.02211
314.46 	 1.02634
314.58 	 0.99208
314.70 	 0.968889
314.82 	 0.997
314.94 	 0.9853
315.06 	 0.96493
315.18 	 0.997484
315.30 	 0.99141
315.43 	 0.986186
315.55 	 1.00276
315.67 	 0.96903
315.79 	 0.977129
315.91 	 1.0621
316.03 	 1.05424
316.15 	 0.95381
316.27 	 0.889236
316.39 	 0.893933
316.51 	 0.925383
316.63 	 0.94317
316.75 	 0.9791
316.87 	 1.035
316.99 	 1.024
317.11 	 1.0045
317.23 	 1.056
317.35 	 1.05381
317.47 	 1.00546
317.59 	 1.037
317.72 	 1.058
317.84 	 1.0116
317.96 	 1.005
318.08 	 1.0218
318.20 	 1.015
318.32 	 1.056
318.44 	 1.09503
318.56 	 1.0348
318.68 	 0.95479
318.80 	 0.97673
318.92 	 1.009
319.04 	 0.99635
319.16 	 1.032
319.28 	 1.083
319.40 	 1.0516
319.52 	 1.01099
319.64 	 1.042
319.76 	 1.05825
319.88 	 1.028
320.01 	 1.02393
320.13 	 1.04
320.25 	 1.026
320.37 	 0.9977
320.49 	 1.001
320.61 	 1.015
320.73 	 0.9945
320.85 	 0.96579
320.97 	 0.98106
321.09 	 1.013
321.21 	 1.01885
321.33 	 1.01663
321.45 	 1.01136
321.57 	 0.9965
321.69 	 0.9932
321.81 	 1.0034
321.93 	 1.00092
322.05 	 0.99813
322.17 	 1.012
322.30 	 1.017
322.42 	 1.00924
322.54 	 1.0068
322.66 	 1.0026
322.78 	 0.996541
322.90 	 0.99897
323.02 	 0.9999
323.14 	 1.01944
323.26 	 1.067
323.38 	 1.062
323.50 	 0.9772
323.62 	 0.9442
323.74 	 0.98596
323.86 	 0.96901
323.98 	 0.9507
324.10 	 0.9729
324.22 	 0.98552
324.34 	 1.003
324.46 	 1.02743
324.59 	 0.994925
324.71 	 0.96652
324.83 	 0.998
324.95 	 0.995422
325.07 	 0.96772
325.19 	 0.9833
325.31 	 0.991648
325.43 	 0.9952
325.55 	 1.01891
325.67 	 1.0085
325.79 	 0.98293
325.91 	 0.99002
326.03 	 0.9945
326.15 	 1.00254
326.27 	 1.038
326.39 	 1.0449
326.51 	 1.0045
326.63 	 0.968708
326.75 	 0.980606
326.88 	 1.01
327.00 	 0.98747
327.12 	 0.97724
327.24 	 1.035
327.36 	 1.03
327.48 	 0.91606
327.60 	 0.9027
327.72 	 0.998822
327.84 	 1.017
327.96 	 0.9877
328.08 	 0.968332
328.20 	 0.9849
328.32 	 1.0121
328.44 	 1.0
328.56 	 0.965083
328.68 	 0.9802
328.80 	 0.99829
328.92 	 0.9689
329.04 	 0.95045
329.17 	 0.96552
